"Index" "VZ" "MRK" "CSCO" "PG" "JPM" "KO" "MSFT" "TRV" "NKE" "WBA" "MCD" "WMT" "HD" "BA" "AXP" "UTX" "PFE" "IBM" "CVX" "JNJ" "UNH" "MMM" "DIS" "INTC" "AAPL" "XOM" "CAT"
"2006-12-19" 18.423399 27.602037 21.846218 44.465889 35.238541 14.259192 22.576696 39.751945 7.233674 35.942509 30.136681 34.448601 28.845934 66.178772 50.200268 47.046814 15.858527 69.200096 48.03875 46.346424 45.278816 56.900562 29.198851 14.263338 8.221681 54.450485 42.9328
"2006-12-20" 18.317856 27.468815 21.656452 44.521145 35.202026 14.253341 22.651978 39.715073 7.503647 35.918888 30.047632 34.284157 28.474808 66.127411 50.020836 47.604042 15.864573 69.200096 47.497032 46.034595 46.343071 57.425049 28.997768 14.221918 8.074031 53.806873 42.828102
"2006-12-21" 18.433456 27.449787 21.577389 44.231113 35.515942 14.227025 22.569168 39.869984 7.542001 36.178658 30.05447 34.16457 28.314718 66.01001 49.637501 47.257652 15.779842 69.135239 47.2262 45.736618 46.663223 57.410469 28.939119 14.063128 7.896853 53.658363 42.437302
"2006-12-22" 18.368116 27.17066 21.292751 44.058464 34.961109 14.145164 22.313211 39.501163 7.51568 36.745422 29.848948 34.037506 28.300159 65.143936 49.629356 47.107056 15.719308 68.659485 46.903748 45.494061 46.247887 57.075401 28.620739 13.862911 7.830171 53.333015 42.283768
"2006-12-26" 18.468622 27.145277 21.498327 44.327782 35.267731 14.194868 22.576696 39.847851 7.52771 36.517143 30.013371 34.463543 28.42387 65.165977 49.882191 47.611568 15.695102 68.955055 47.135891 45.487133 46.057533 56.842285 28.93074 13.911239 7.764446 53.785645 42.500107
"2006-12-27" 18.664619 27.513218 21.585295 44.486603 35.734947 14.235798 22.599279 40.002769 7.484095 36.320347 30.36961 34.500923 28.787722 65.232018 50.216576 47.393177 15.828257 70.065117 47.748573 45.743561 46.187328 57.162815 28.939119 14.083834 7.765398 54.429249 42.897896
"2006-12-28" 18.755079 27.627407 21.680172 44.528046 35.713055 14.191936 22.569168 39.943756 7.460029 36.265244 30.390162 34.388794 28.911428 65.320068 49.865879 47.295315 15.779842 69.899292 47.903324 46.027657 46.429581 56.936977 28.922358 14.097645 7.703482 54.690926 42.786228
"2006-12-29" 18.714878 27.65913 21.609016 44.383018 35.260441 14.107146 22.478832 39.604424 7.447247 36.123547 30.36961 34.515877 29.224329 65.202652 49.482533 47.076942 15.676935 70.029068 47.419647 45.750473 46.490166 56.76944 28.712906 13.980282 8.081651 54.195866 42.80019
"2007-01-03" 19.006359 27.925577 21.925289 44.569477 35.341309 14.203636 22.478832 39.501163 7.344969 36.265244 30.05447 35.539825 29.886539 65.444855 49.351734 47.295315 15.913007 70.115562 45.768707 46.013802 45.486465 57.009834 28.654245 14.049316 7.982585 52.413628 42.681541
"2007-01-04" 19.111883 28.617052 22.502472 44.231113 35.429531 14.209479 22.441185 39.169216 7.420171 36.336086 29.828398 35.711731 29.522688 65.709068 48.991993 47.340473 15.967469 70.86525 45.32373 46.588974 45.780643 56.784012 28.88047 14.615438 8.159763 51.430534 42.569893
"2007-01-05" 18.785234 28.103197 22.510378 43.85128 35.135445 14.11008 22.313211 38.660244 7.432205 35.816559 29.828398 35.420235 28.955086 65.430168 48.346046 47.197418 15.919056 70.223694 45.497849 46.166267 45.469166 56.3979 28.645872 14.567105 8.101658 51.798317 42.025555
"2007-01-08" 18.715998 28.096855 22.636887 43.947948 35.253075 14.200711 22.531523 38.372562 7.409646 35.966125 29.944866 35.128738 28.73678 65.276054 48.803921 47.58144 15.834313 71.290504 46.078259 46.09005 46.13541 56.52174 28.905605 14.504973 8.141665 51.381035 42.074413
"2007-01-09" 18.792263 27.836763 22.510378 43.837471 35.106045 14.212405 22.55411 38.276657 7.502147 36.155037 29.999668 35.420235 28.613064 64.586151 48.49321 47.039276 15.840369 72.133919 45.549438 45.91679 45.581654 56.587307 28.863718 14.518785 8.817995 50.984993 42.304699
"2007-01-10" 18.685488 27.989006 22.676426 44.362309 35.363358 14.232873 22.328264 38.025852 7.502147 35.879532 30.321669 35.338017 28.947803 65.51825 48.460518 47.204933 15.858527 71.283325 44.762657 45.840553 45.71143 56.711159 28.897224 14.857068 9.239983 50.20702 42.095341
"2007-01-11" 18.868534 28.077822 22.68433 44.638535 35.517757 14.250416 23.111191 37.767685 7.518689 36.25737 30.492926 35.577209 29.166132 65.202652 48.607677 47.96545 16.015892 71.110329 44.298336 46.242496 47.113148 57.29393 29.316153 15.133227 9.125674 50.199951 41.872036
"2007-01-12" 18.980389 28.414057 22.866186 44.887135 35.282478 14.194868 23.495121 37.664417 7.502147 36.36758 30.294249 35.861221 29.187941 64.681564 48.247925 48.50761 16.124851 71.607697 45.36887 46.180122 47.675568 57.811146 29.500475 15.278199 9.013269 51.388119 41.690598
"2007-01-16" 18.893955 28.515545 22.170397 44.887135 35.576565 14.180244 23.457478 37.657021 7.517937 36.280991 30.534035 36.107872 29.318937 64.586151 48.346046 48.590435 16.203537 72.67453 44.930332 46.110825 48.237972 57.956818 29.349665 15.395569 9.249508 50.659645 41.341652
"2007-01-17" 18.751593 28.553614 21.332285 45.352036 35.605976 14.209479 23.412302 37.590633 7.506656 36.611603 30.732698 36.025661 29.318937 65.195313 48.419628 48.808807 16.276173 72.09787 45.671967 46.3395 48.151466 57.483322 29.533985 14.525685 9.044706 51.24667 41.809219
"2007-01-18" 19.102421 29.016727 20.913227 45.476936 35.400127 14.136391 23.337029 37.834072 7.495376 36.525017 30.547733 36.167664 29.741005 64.586151 48.239761 48.876587 16.445658 71.686974 45.73645 46.921604 46.550732 57.410469 30.036688 14.25644 8.484592 50.893059 42.012611
"2007-01-19" 18.939711 28.927891 21.110891 45.858585 35.848598 14.11008 23.419842 37.893066 7.51568 36.217991 30.698452 36.107872 29.508141 65.048523 47.49572 49.079887 16.475918 69.322655 46.63932 46.956257 46.031578 57.731003 29.743452 14.373798 8.430295 52.003387 41.640888
"2007-01-22" 18.939711 28.737579 20.976479 45.60183 36.510281 14.042828 23.126244 38.158627 7.347227 36.052708 30.383322 35.846275 29.144283 62.82473 47.471191 48.259121 16.31249 70.000244 45.929932 46.554321 45.157658 57.177345 29.450207 14.35309 8.267404 51.55785 40.799236
"2007-01-23" 19.061739 29.01037 20.58905 45.546322 36.635269 14.069144 23.141298 38.217651 7.276537 35.879532 30.725845 35.73415 29.420815 64.116455 47.046017 49.802765 15.961425 69.978592 46.794106 46.083107 44.534683 57.439632 29.810476 14.187389 8.163574 52.682358 41.774151
"2007-01-24" 19.356642 29.321213 21.26112 45.45612 37.024902 14.072063 23.404787 37.870953 7.282553 35.824429 30.253139 36.332092 29.61001 64.292587 48.182526 50.322319 16.233799 70.209259 46.974667 46.43652 44.820221 57.905842 29.617773 14.387609 8.258834 52.972343 41.893387
"2007-01-25" 19.066828 29.181648 20.731371 45.046741 36.914635 14.016515 22.922981 37.36198 7.20735 35.533176 29.458456 35.988285 29.173399 63.235718 47.23407 49.855461 15.955368 70.288551 46.123402 46.20784 45.079807 57.556183 29.274258 14.221918 8.215967 51.996346 41.823246
"2007-01-26" 19.234617 29.17531 20.834158 45.005104 36.539696 13.984356 23.035913 37.36935 7.159222 35.572529 29.410503 35.629513 29.064247 62.699936 47.299496 49.727482 15.913007 70.245293 46.110512 45.785118 44.595257 57.323063 28.947504 14.173587 8.133093 52.060009 42.847267
"2007-01-29" 19.336302 28.870802 20.723465 45.018997 36.370583 13.94927 22.98321 37.605396 7.243448 35.737831 29.616018 35.599628 29.042406 62.751305 47.127796 49.463917 15.773781 71.031021 46.129841 45.840553 44.759655 57.519753 29.056421 14.422123 8.186437 51.770035 43.275097
"2007-01-30" 19.615957 28.490175 20.755095 44.817738 36.892593 13.978503 22.945564 38.062737 7.350985 35.611885 29.98597 35.338017 29.231607 63.118275 47.430313 50.412693 15.798 71.629311 47.123013 46.006874 45.174976 54.416477 29.358044 14.449745 8.149286 52.611633 44.102722
"2007-01-31" 19.585443 28.388672 21.047644 45.012032 37.443989 13.998971 23.231634 37.509502 7.430702 35.659122 30.383322 35.644463 29.646393 65.731087 47.602005 51.218376 15.882734 71.470757 47.000454 46.290985 45.218227 54.125088 29.466961 14.470448 8.16643 52.406528 44.937355
"2007-02-01" 19.321051 28.629742 21.023918 45.338161 37.649845 14.063297 23.005796 38.357784 7.571328 36.005478 30.472368 35.711731 29.893816 66.824646 47.479366 51.64006 16.112743 71.36261 48.025875 46.43652 45.685467 53.899254 29.332914 14.574006 8.072126 53.099644 45.582642
"2007-02-02" 19.407482 28.37598 21.45879 45.338161 37.443989 14.104229 22.727249 38.674995 7.535231 35.674866 30.513483 35.935963 29.711882 66.090721 47.552956 51.2033 16.221695 71.485146 47.748573 46.138535 45.780643 53.811852 29.475336 14.656854 8.073079 53.424984 45.765007
"2007-02-05" 19.366814 28.280827 21.751337 45.206326 37.466045 14.004821 22.290627 38.85202 7.476573 35.344238 30.506626 36.264832 29.857435 66.582436 47.585651 51.030125 16.270115 72.357376 47.580887 45.944504 45.278816 53.85556 29.542366 14.769639 7.995921 53.516911 45.231941
"2007-02-06" 19.361727 28.318888 21.569485 44.817738 37.495461 14.048679 22.215347 38.918411 7.608178 35.706345 30.671047 36.309666 30.032084 66.773277 47.471191 51.512043 16.239855 71.975319 47.316463 45.736618 44.119373 54.103252 29.483723 14.790468 8.015925 53.368385 45.18285
"2007-02-07" 19.366814 28.077822 22.20993 44.741428 37.649845 14.042828 22.109957 38.888908 7.738277 35.761452 30.636791 36.309666 30.09758 66.566978 47.97813 51.587364 16.227612 71.968094 46.845695 45.598019 44.34433 54.380066 29.726696 14.929276 8.206441 53.119801 46.038548
"2007-02-08" 19.295631 27.862131 22.249458 44.817738 37.443989 13.993128 22.027142 39.21349 7.775127 36.021214 30.383322 36.107872 29.901104 65.955475 47.822758 51.240978 16.178667 72.025902 47.561523 45.570297 44.335682 54.372772 29.567503 14.825162 8.209295 53.595665 46.031513
"2007-02-09" 19.168516 27.798697 21.909468 44.706722 37.069019 13.963888 21.816357 38.719234 7.790919 35.761452 30.527174 35.853752 29.835611 66.309105 47.037849 50.887074 16.141947 71.252327 47.284218 45.459408 44.024193 54.299934 28.788307 14.59613 7.932097 53.425209 45.449375
"2007-02-12" 19.102421 27.817722 21.775057 44.519398 37.083744 14.010666 21.786251 38.81514 7.848824 35.501671 30.643642 35.681839 30.155779 65.719681 46.604511 50.48045 16.044046 71.273979 46.63932 45.362392 44.664474 54.336349 28.419651 14.436495 8.085462 52.984848 45.309105
"2007-02-13" 19.341387 27.881165 21.49041 44.901024 37.458698 14.095457 21.914667 38.888908 7.911239 35.462334 30.760111 35.861221 30.388651 65.786011 47.095085 50.600925 16.148071 71.064354 46.96822 45.306961 44.655823 55.676743 28.98101 14.485074 8.068316 53.588562 45.400288
"2007-02-14" 19.641376 27.950945 21.711802 45.018997 37.804245 13.998971 22.20928 39.073322 7.924775 35.42881 30.842302 35.779007 30.366827 66.264893 47.986294 51.534569 16.264324 71.722267 46.890297 45.63266 44.681782 55.975418 29.115068 14.672469 8.125469 53.695114 46.403259
"2007-02-15" 19.524429 27.836763 21.790873 45.095303 37.649845 13.990203 22.254606 38.888908 7.934554 36.351391 30.814917 36.145222 30.315903 67.569 48.117123 52.109097 16.233734 71.519814 46.35117 45.591076 46.386333 56.026402 29.048038 14.790468 8.116899 53.510429 47.427261
"2007-02-16" 19.575279 28.090513 21.759245 45.15081 37.679237 13.996053 21.710701 38.89629 7.993963 36.280407 31.047836 36.234932 30.155779 67.001686 48.256107 51.920101 16.092999 71.570435 45.993919 45.39706 46.680527 55.975418 29.232368 14.734941 8.0807 53.474937 47.462345
"2007-02-20" 19.453251 28.230085 21.869936 45.018997 37.958633 13.969733 21.778696 39.31675 8.032314 36.524872 31.376671 37.565334 30.083023 67.06797 48.002651 51.504326 16.092999 71.830711 45.545727 45.362392 46.568027 55.786011 29.366423 14.700241 8.182625 53.176609 47.644676
"2007-02-21" 19.468496 27.881165 21.648544 44.887135 37.973335 13.908333 22.171507 39.641308 8.054877 36.177917 31.49316 37.348583 30.053913 67.016403 47.85548 51.088539 15.952265 71.642738 45.428825 45.043629 46.31712 55.881287 29.441824 14.492014 8.496976 53.112698 47.841076
"2007-02-22" 19.544775 27.405384 21.664364 44.901024 37.965988 13.829397 22.201727 39.641308 8.139103 35.965012 31.547958 37.139313 29.966585 66.736435 47.544773 51.028042 15.829885 71.216156 45.902966 44.891171 46.481514 55.969261 29.458584 14.554486 8.526506 53.325779 47.53949
"2007-02-23" 19.529518 27.240442 21.751337 44.977341 37.517521 13.817701 21.831572 39.095451 8.124815 35.736347 31.520546 37.049614 29.806496 66.515404 47.438477 51.065849 15.676902 70.659424 46.162804 44.713444 45.884487 55.866642 29.441824 14.408729 8.484592 53.425209 47.17477
"2007-02-26" 19.519346 28.217386 21.537853 44.713665 37.355762 13.952196 21.959993 39.021683 8.109023 35.894035 31.376671 37.35606 29.682796 65.520775 46.718975 50.823948 15.811521 70.066597 46.383656 44.817974 46.040218 55.800667 29.416689 14.471199 8.431249 53.55307 47.17477
"2007-02-27" 18.624474 27.3927 20.328129 42.500183 36.186783 13.563334 21.05349 37.760311 7.818743 35.184372 30.458673 36.025661 28.976913 64.246147 45.451664 49.485874 15.38319 67.933716 44.545441 43.946716 44.742359 54.613113 27.732628 13.902065 7.994967 51.017452 45.470425
"2007-02-28" 19.015982 28.008045 20.509987 44.054497 36.311768 13.648118 21.280115 37.435745 7.856347 35.247452 29.931152 36.107872 28.809549 64.290375 46.498211 49.621952 15.27305 67.196243 44.506462 43.863079 45.149017 54.305214 28.696142 13.784076 8.059742 50.910912 45.189857
"2007-03-01" 18.863447 27.906542 20.438824 44.186314 36.172089 13.601343 21.219687 37.782433 7.91801 35.192257 30.212053 35.793953 28.707668 64.725029 46.236576 49.22884 15.322005 66.711838 43.908886 43.528507 45.633572 53.997334 28.813446 13.596679 8.293126 50.420837 44.81815
"2007-03-02" 18.548212 28.033419 20.003958 43.825504 35.429531 13.417143 20.970392 37.310337 7.81047 34.82164 29.917461 35.73415 28.387476 64.120895 45.329014 48.64674 15.169033 65.721306 43.382759 43.18 46.879536 53.520859 28.444792 13.339875 8.135951 49.724789 44.214943
"2007-03-05" 18.370253 28.071478 20.130465 43.568771 34.95166 13.534097 20.811756 37.679161 7.705189 34.624504 29.396788 35.480034 28.140068 64.113541 44.887497 48.034409 15.113959 66.37925 43.148922 43.096363 45.823925 53.638126 28.252087 13.263527 8.222633 49.703476 44.306137
"2007-03-06" 18.548212 28.337914 20.525797 43.672848 35.67215 13.721214 21.023272 38.143879 7.90372 35.050327 29.526966 35.906063 28.399908 64.702972 46.08942 48.518227 15.413795 67.818031 43.954361 43.005741 46.706478 53.858063 28.796684 13.464806 8.400765 50.42794 44.62175
"2007-03-07" 18.141449 28.062792 20.454641 43.076107 35.554512 13.66859 20.857082 37.788013 7.865366 34.734905 29.526966 35.823856 28.334028 65.358681 45.672432 48.578716 15.462741 67.91925 44.383068 43.117275 46.550732 54.099979 28.846956 13.27047 8.355994 50.8825 45.049606
"2007-03-08" 18.548212 28.382706 20.676027 43.235703 35.833897 13.785537 20.638014 37.97337 8.095224 35.184372 29.896904 35.786484 28.399908 65.491295 46.457333 48.805496 15.548408 67.239616 44.467499 43.019691 46.144054 54.627758 29.0648 13.346817 8.382667 51.031658 45.098694
"2007-03-09" 18.532951 28.542675 20.620682 43.131622 35.8927 13.908333 20.615349 38.3144 8.191964 35.160709 30.246294 35.442661 28.30476 65.948097 46.522755 48.760143 15.548408 67.442062 44.473995 43.312435 45.858532 54.7817 28.796684 13.256587 8.37981 50.51318 45.168827
"2007-03-12" 18.599054 28.337921 20.691837 43.083061 35.90741 14.019439 20.728661 37.958542 8.172615 35.31842 30.602547 35.323074 27.938776 67.19323 46.367393 49.402706 15.530053 68.042183 44.707825 43.068489 46.092148 55.104263 28.654245 13.520334 8.560799 50.335621 45.288052
"2007-03-13" 18.370253 27.749277 20.162086 42.444683 34.334076 13.957161 20.184761 36.764923 8.095224 34.805878 29.787285 34.515877 27.33857 65.9039 44.76487 48.616497 15.260811 67.029953 44.064789 42.357525 45.858532 54.81102 28.168303 13.27047 8.420769 49.653782 44.425362
"2007-03-14" 18.446516 27.685301 20.438824 42.57653 34.775196 13.951226 20.698444 36.876118 8.112249 35.168602 29.903759 34.343132 27.492283 66.294365 45.549778 48.949135 15.211863 67.789108 44.376553 42.315697 46.178661 55.566082 28.260471 13.346817 8.57318 50.442142 44.635777
"2007-03-15" 18.487194 27.634108 20.407198 42.958149 35.069286 13.963088 20.607794 36.994759 8.17726 36.051754 29.780443 34.54591 27.441044 67.075325 45.876835 48.684547 15.291413 67.564987 44.733803 42.19025 46.767048 55.705353 28.310734 13.284348 8.532222 50.207767 44.509533
"2007-03-16" 18.466862 27.570131 20.549513 42.749985 34.576687 14.001647 20.645565 37.328377 8.31734 36.47757 29.787285 34.703606 27.455688 66.309105 45.418961 48.835735 15.291413 67.420372 44.220661 42.176304 45.971008 55.184883 28.159927 13.291289 8.534126 49.618252 44.299129
"2007-03-19" 18.685488 27.781279 20.794628 43.006733 34.981041 14.03723 21.023272 37.721302 8.383122 36.690479 30.05447 34.988995 27.60939 66.544891 45.819595 49.19104 15.517811 67.955376 45.065075 42.329643 46.983364 55.976612 28.562088 13.263527 8.680823 50.498966 45.007504
"2007-03-20" 18.802429 27.91564 20.826256 43.214886 35.106045 14.123244 21.030832 38.403358 8.455093 36.564301 30.355907 35.522198 27.763107 66.426971 45.999481 49.319561 15.62795 68.324112 45.500267 42.566631 46.810303 55.991264 28.805067 13.180238 8.714162 51.138191 45.491455
"2007-03-21" 19.158348 28.312326 21.182055 43.686726 36.061802 14.313059 21.544518 39.04097 8.424139 37.116264 30.561436 35.875164 28.355997 66.898552 47.00515 50.030182 15.817639 68.94593 46.338177 42.671188 47.615002 56.372456 29.466961 13.423161 8.941829 52.011803 46.43832
"2007-03-22" 19.326138 28.261141 20.849974 44.304283 35.635391 14.310088 21.355661 38.811123 8.404792 37.352833 30.479216 36.055405 28.055891 66.729073 46.964272 49.954578 15.780931 68.823013 47.370949 42.420265 48.186062 57.017559 29.601017 13.29823 8.950401 52.8144 46.669769
"2007-03-23" 19.382065 28.440294 20.707657 44.269581 35.67215 14.250774 21.166798 38.914913 8.439617 37.668255 30.862865 35.980305 27.975382 67.031158 46.956081 50.445961 15.701385 68.707359 47.871082 42.176304 48.895588 57.156834 29.316153 13.374578 8.908489 53.283161 46.908245
"2007-03-26" 19.153269 28.197161 20.826256 44.338982 35.804489 14.280429 21.317886 38.499748 8.419497 37.297642 30.91083 35.927734 27.748463 66.920624 46.768044 50.204063 15.707501 68.685623 48.325756 41.995075 49.215714 56.724327 29.508856 13.388455 9.130437 53.602772 46.880188
"2007-03-27" 19.163429 27.928434 20.502081 43.901829 35.708912 14.24188 20.940172 38.455265 8.247685 37.01376 30.856026 35.664886 27.331257 66.69223 46.138462 49.977253 15.597366 68.490433 48.176357 41.84174 48.324501 56.570377 29.039661 13.228825 9.093288 53.773235 46.908245
"2007-03-28" 18.929544 27.659706 20.32023 43.721424 35.282478 14.209251 20.879749 38.403358 8.136241 36.548534 30.712151 35.026539 26.91404 65.9039 45.672432 49.417831 15.40767 68.150597 48.117905 41.820835 47.424648 55.991264 28.67939 13.090012 8.881817 53.666702 46.459354
"2007-03-29" 19.102421 28.12038 20.106749 43.894894 35.657448 14.268568 20.962839 38.418198 8.123858 36.430256 30.739557 35.086628 26.950634 66.132294 46.162991 49.130554 15.548408 68.374763 48.683006 42.0578 45.745132 55.778656 28.813446 13.249644 8.930396 54.149666 46.424294
"2007-03-30" 19.280378 28.261141 20.185812 43.825504 35.56921 14.235944 21.05349 38.381119 8.223694 36.185806 30.862865 35.259342 26.892086 65.506035 46.113934 49.138119 15.45662 68.150597 48.039951 42.002048 45.85767 56.027927 28.846956 13.277409 8.850382 53.588562 47.013447
"2007-04-02" 19.234617 28.798599 20.083021 43.728371 35.466297 14.390167 20.955278 38.44043 8.236852 36.122726 30.705299 35.597301 26.92868 65.447105 45.672432 48.92646 15.505574 68.837456 48.605049 41.890537 46.515625 55.917942 28.88047 13.277409 8.920873 54.092838 46.817051
"2007-04-03" 19.382065 29.03533 20.438824 43.645092 35.95496 14.529568 21.05349 38.521988 8.234529 36.430256 31.006741 36.122986 27.543524 66.235428 45.844582 49.342239 15.707501 69.480934 48.936321 42.266914 47.277466 56.782959 29.257507 13.402341 9.00184 54.547417 47.160744
"2007-04-04" 19.331215 29.028931 20.636497 43.749172 35.95496 14.668952 21.529406 39.048351 8.294895 36.272556 30.986185 36.085449 27.894854 66.508057 46.164326 49.085197 15.793166 69.560463 49.072739 42.719967 47.667049 56.56303 29.022902 13.45092 8.979932 54.767586 47.329082
"2007-04-05" 19.544058 29.137699 20.604866 43.714481 36.110455 14.68675 21.567177 39.137329 8.27787 36.461796 31.362988 36.250683 27.828987 66.677513 45.877373 49.085197 15.811521 69.784592 49.111706 42.901184 47.900787 56.262501 29.249121 13.589736 9.018985 54.84573 47.434288
"2007-04-09" 19.544058 29.20809 20.715559 43.894894 36.280746 14.719373 21.582291 39.1744 8.342878 36.745686 31.849373 36.400875 27.872902 66.331215 46.205311 49.183475 15.90943 69.856911 49.033764 42.956955 47.511211 56.32114 29.249121 13.950647 8.920873 54.547417 47.230881
"2007-04-10" 19.441196 29.342449 20.549513 43.860188 36.458462 14.852835 21.453865 39.32267 8.359907 36.800858 31.726076 36.002842 27.982695 66.928001 46.246296 48.722336 15.90943 69.741219 50.040558 42.984848 46.957146 56.079216 29.316153 14.353206 8.978027 55.094296 46.95734
"2007-04-11" 19.225183 29.20809 20.39138 43.742237 36.391811 14.722336 21.234797 39.315262 8.35681 36.26466 31.815134 35.499668 27.792385 66.287033 45.951149 48.442635 15.933899 68.801331 49.728771 43.138184 46.004818 55.881287 28.98101 14.207453 8.8199 54.526096 46.536518
"2007-04-12" 19.220043 29.662361 20.533707 44.075302 36.428841 14.731236 21.559626 39.448708 8.393958 36.217339 31.945299 35.492157 27.828987 66.935371 46.328293 48.941566 16.190901 69.170036 50.124977 43.159088 45.987534 56.233173 29.048038 14.228273 8.781795 54.966454 46.739914
"2007-04-13" 19.230322 32.125694 21.095079 43.978168 36.347378 14.793526 21.612497 39.433872 8.304181 36.209454 32.637218 35.604813 27.733829 67.06797 47.025127 49.175922 16.319397 68.635025 50.021065 43.458813 45.840355 56.240501 29.089933 14.200509 8.596042 54.980675 46.845123
"2007-04-16" 19.477196 32.196072 21.047644 44.221016 36.998962 14.909189 21.703148 39.789745 8.415625 36.375065 32.952358 36.100471 28.224239 66.537476 48.008923 49.73534 16.484617 69.538803 50.579662 43.925819 46.619522 56.56303 29.34129 14.360149 8.709401 55.520473 46.922264
"2007-04-17" 19.266325 31.997728 21.221588 44.338982 37.154465 15.294744 21.7938 39.908371 8.381573 36.256779 33.575787 36.175568 28.868359 66.640648 47.746582 50.030182 16.46014 70.218407 50.638115 44.992245 47.286118 56.651012 29.450207 14.561426 8.606523 55.683811 47.455311
"2007-04-18" 19.245752 31.792978 21.245316 44.241837 38.553852 15.321431 21.604942 40.19751 8.341331 36.240997 33.486725 36.025372 28.575573 69.167763 47.910538 50.589584 16.386711 68.541016 50.514713 44.9086 46.931171 56.504406 29.257507 14.818222 8.611282 55.541759 48.654686
"2007-04-19" 19.29204 32.087311 21.095079 44.144669 38.568668 15.348127 21.672934 39.900944 8.27787 36.233116 33.418221 36.303238 28.480429 68.512039 48.328651 50.816368 16.564165 68.172333 49.89114 45.264084 45.061195 56.870949 29.257507 15.137494 8.5989 55.016182 48.337677
"2007-04-20" 19.497772 32.944675 21.340187 44.269581 38.901855 15.448966 21.922226 40.004734 8.285609 36.11483 33.130478 37.369656 28.700014 68.733078 50.009296 51.012939 16.502974 68.381958 50.956394 45.389549 46.056789 56.995567 29.559132 15.380412 8.665582 56.649754 50.591846
"2007-04-23" 19.312618 33.059845 21.01601 44.151627 38.709339 15.318472 21.740921 39.900944 8.290253 36.170044 33.3223 36.746334 28.700014 68.990936 50.132278 51.239716 16.12359 68.837456 50.3783 45.131645 46.706089 56.651012 29.391552 15.2069 8.907536 56.25201 50.612976
"2007-04-24" 19.338335 33.015049 20.818348 44.221016 38.620483 15.336264 21.74848 40.071461 8.282511 36.185806 33.205853 36.566105 28.773211 69.013046 49.935513 51.232143 16.001213 71.208939 50.079506 44.950432 46.948483 56.445766 29.249121 15.227719 8.881817 55.825855 51.289227
"2007-04-25" 19.364046 33.520515 21.174149 44.32568 39.109173 15.34516 21.899559 40.590424 8.299537 36.256779 33.315456 36.6562 28.912271 69.764534 51.09145 51.436279 16.105234 73.356247 50.871948 45.082844 45.831699 56.423779 29.592634 15.449826 9.08281 56.763405 51.585091
"2007-04-26" 19.528627 33.546108 20.992294 43.948914 39.198017 15.446002 21.982653 39.975094 8.333591 36.138496 33.726501 36.573601 28.53898 69.447731 50.943893 51.141445 16.349997 72.951378 50.781025 44.776165 45.632572 58.974831 29.466961 15.331832 9.41526 57.210846 51.423065
"2007-04-27" 19.48748 33.181404 21.371819 43.941921 38.909248 15.440068 22.753183 39.789745 8.37693 35.499794 33.534679 36.303238 28.158367 69.270935 50.943893 51.171696 16.282686 73.146568 50.716064 44.727371 46.013496 59.781193 29.30777 15.179147 9.518137 57.075901 51.958431
"2007-04-30" 19.636635 32.912682 21.142523 44.932682 38.576065 15.478626 22.617203 40.108532 8.336689 34.616615 33.075687 35.98782 27.719196 68.519417 49.73875 50.748344 16.190901 73.898514 50.527699 44.762222 45.935574 60.675533 29.30777 14.922336 9.506705 56.37986 51.155396
"2007-05-01" 19.80636 32.618362 21.2374 43.927971 38.694538 15.60912 22.964695 40.360603 8.202028 34.876846 33.664856 36.295731 28.129095 68.688889 50.271629 51.201935 16.270449 74.592598 50.891441 44.99921 45.667202 61.29129 29.718321 15.130549 9.47527 56.578724 51.592125
"2007-05-02" 20.366968 32.77832 21.877846 43.516323 38.909248 15.632838 23.123339 40.479229 8.27787 35.152828 34.267715 36.258179 28.363306 69.130936 51.435787 51.708431 16.276569 73.905746 51.079819 44.943462 46.56757 61.885071 29.911016 15.220782 9.562907 56.692383 51.704849
"2007-05-03" 21.123016 32.983067 21.901566 43.258171 39.020336 15.692163 23.395285 40.775768 8.246912 35.129169 34.192368 36.31826 28.590221 69.145683 52.026058 51.35313 16.441786 74.325089 51.677376 44.831921 46.048126 61.628506 29.902645 15.166715 9.563863 57.303196 51.676674
"2007-05-04" 20.912142 33.219795 22.067606 43.544239 38.968494 15.781134 23.08556 40.553364 8.248459 35.342075 34.199207 36.250683 28.473106 68.968834 51.968689 51.406029 16.570284 74.440758 51.508495 44.943462 46.377102 61.731155 30.036688 15.278334 9.602916 57.210846 51.493526
"2007-05-07" 20.999575 33.29018 21.988539 43.383759 39.04253 15.899771 23.198881 41.650589 8.338233 35.523438 33.911472 36.506004 28.429192 69.668747 51.870296 52.199802 16.753853 74.585388 51.690361 44.790112 46.100067 62.258934 30.212643 15.320198 9.899167 57.409725 51.190613
"2007-05-08" 20.891573 33.42453 22.423405 43.083748 38.835217 15.739622 23.229095 41.687675 8.319659 35.468239 33.788162 36.122986 28.275476 69.410912 51.870296 51.663067 16.735495 74.97007 51.99567 44.399773 45.97887 62.148994 30.623188 15.452749 10.007762 57.80035 51.725964
"2007-05-09" 21.169302 33.302979 20.960667 43.265152 39.390537 15.751478 23.251755 42.006458 8.345975 35.602291 34.144398 35.995335 28.678043 69.573624 51.878483 51.988132 16.797344 75.7612 51.8008 44.685558 45.961563 62.574173 30.26292 15.675991 10.181129 57.828785 52.655827
